user-id, lexeme_id, review time (in days)
u:h6-i, 2b97dce464f0a69324ffd2955a7eff1f, 
u:i1T8, 390ca9c2868c14c5616c460e4f31762c, 4.3058230100687895
u:gDjX, 341c91dfabbda45c7323930090c25d52, 0.6106941490150442
u:iQv-, 8a983364dfa0384768234c9b8f843a6d, 6.2572652042633194
u:hm5q, 97e922f780d628eac638bea7a02bf496, 5.596465406546205
u:hKDH, 7da6a45fb9278755569c759bead84c4d, 2.896118781354978
u:m7y, 17bff849c2fb6654d3022b0cef3f5b64, 2.8587054503160023
u:crke, e16c578226476ae646530b6356f9b0ad, 5.4194861217726995
u:h0dC, 367e6287caf3f06b3b9f0e2a1dd2ec5c, 3.1095348523977044
u:hK_n, 8fd8a3eca8b85ed3418bff774389f1f2, 
u:iYgu, 2a5f9687f146bdb703ab03f7bedf2d3c, 3.3828546601376606
u:Arp, 22eab84cf4ccfcc9142cf1a5aeb1867f, 1.3185121040851346
u:iWDL, 7aa2228c30f03c74ba51ba58a7159782, 6.678256329940316
u:cRHd, 109cddf825db4d8e0d00d19b2c3cb1b3, 5.925997548550313
u:d255, c52ab45d4e22ee7580041911159e3c0c, 5.010603184963786
u:iGSM, 81d3f527c32966c66d91396f06430cf8, 0.5029018906898295
u:i_gu, 967bfdb9d5180c33cfb21dca82034e85, 6.46591693383551
u:gsXn, 4ab26c0dbe3d26747e4a00b228001ce0, 1.3711120592658648
u:gRaS, 5187edd4b17d4b010cc27f94d1d82b47, 1.9698221337865014
u:gL1x, a2f363f17e86b56e2d51f5c15c4b886b, 
u:isRl, 7dfd7086f3671685e2cf1c1da72796d7, 5.546473257499141
u:t3r, c1c9deb2ebe11a0ee05ba3f8aac5c17e, 6.1275631673290505
u:h-lv, 17bbece268a95c1fbf901788c16f43bf, 1.027352861206202
u:Gi_, 1f9f7fe66104f572043d3dd534634334, 4.801237439347373
u:i0ct, 827a8ecb89f9b59ac5c29b620a5d3ed6, 
u:fWfY, d7d669520d89eac36cf587ccae7681a8, 1.1674128908862342
u:jcxa, 5cd2980e6883c8c03e38cfd7405a681b, 3.805951917021102
u:hh5f, bce6c6ffece32f2c9553528a6d10d06c, 3.707804571143326
u:ifM9, a94a938b71c9bd3352c0811cb5f94d72, 
u:iBWz, c7cdabd85f63506807f8d856897a2089, 2.8250641239247996
u:iutM, 605a1c36da2cf22706eaad95b0b7eeee, 5.764426941102995
u:gVoj, dda027f2a23ac4b34effe710858ff724, 4.3220495217186565
u:il05, b314eb04f77f9a6f277a4f6546d51287, 1.31340786984587
u:iHxj, b1fa821800397fc725c5d29e1a950dfd, 1.963573774512437
u:iJv8, b968b069e4e2c04848e9f8924e34c031, 1.1500753528181924
u:fA4A, 6d6841b5a0ea88d87c2a7b6eee95ab48, 
u:i2Gu, 74b2ac77cf1b5c548dee1241dd3667b9, 2.7454416541608833
u:JZo, f6961332f09e344a1aaf88703eb3096a, 1.4641922120264608
u:i2Zo, 16f2acaffe30cb9a81f422674d398df4, 3.5683983462984967
u:gH06, cf42e5d33bdbdfe5a870aa328bad5e22, 2.727406832548292
u:gbiM, 7ca59979d0c746c63d39ab85db3ef306, 3.3828300084314438
u:h8Ta, b968b069e4e2c04848e9f8924e34c031, 2.2963242028950255
u:hgeK, 1e1f8d730c4ba99ad2873a7608324cf6, 9.042085226112027
u:eKGD, bf1a0991fde06d4d50de759624aa28be, 
u:h1kX, 960198d7136e70bb8208ef567dc66743, 3.1301235413242923
u:i_NH, 389d16a7713404bf18de999b57a54eae, 3.0849748085702924
u:fhP_, 68f3511800709e4fdc798b2afcc227cd, 2.008354594486523
u:B70, 300af9de3ca46c837e194f0f83ac3885, 3.109294769995896
u:iNPd, 6b945b144608aa4e5b254baf20e2be77, 6.663523457365755
u:g7Z0, ff5d64dc9c3944ecc01653ca661888df, 1.245542626251929
u:icIp, 0e9f09196d4abc6a5ae82dd6d8772c95, 3.9045180966337165
u:jarx, 7c5f7481bd058705944beb130edc5882, 1.5934266903356076
u:e06F, 7ac56359d01420803f98c9c80ef266e8, 4.646260233242431
u:iJoh, 5fbb4578c6e08d3122b2321720d682d7, 2.2537971559783965
u:g1Y8, b43239f837356c525ca7d743d83fbf57, 1.7757872878562633
u:fYfK, 4fdaa498ad844fc4c7adf7ddac542751, 1.7037279675134225
u:vHK, 6d6841b5a0ea88d87c2a7b6eee95ab48, 
u:dLU0, 827a8ecb89f9b59ac5c29b620a5d3ed6, 
u:fIOn, 8cb617be9fdd00afacece5e116621006, 5.72898429675204
u:h94D, b1d3c09c2fbf94a1bfa279ea186b9a12, 1.6372082733258828
u:gUxP, 56d40fb7b9c3644375aad62b1c725f2c, 5.365113518130299
u:fv8Z, b493941dee612f9cb734318c210ab257, 8.786544747240795
u:dDcp, b9c32895e281d9bb82c033e4cf0a078a, 2.637412948102277
u:jaPo, 14781b6bcfcfcaaf954edc771d25d8a4, 4.708569564594587
u:h1_w, 7d5c9c888f97a47883c8c0065efd1cde, 1.682470406313635
u:d3Ha, 827a8ecb89f9b59ac5c29b620a5d3ed6, 
u:h0x5, fbe67675995a14ca58c2add83bfeb82e, 2.2693398846241783
u:iTBK, 726f389db907347cd76ced1015c337c1, 1.6679747892566816
u:iE3o, 59c0b5acd6bc34ced372852c86fff52b, 0.5130238078951166
u:hvAy, f19bad09b7354d4cf02403544519d849, 2.779910441787781
u:gWAz, dd7cbaa0be9b2284da42b71bb7c47c0d, 2.176731697296761
u:hPAC, 1cd97e3ca798b64b751e358fdb0b1030, 2.4922386307598496
u:iJen, 3d69e78dafc9bb33f926626a63c580bb, 4.071037207449996
u:hjl2, 68e328506cbc66fa56e2dc4328ba8789, 3.282585431505738
u:dhxb, 7d481c3b4f96a3a05ab7795a82124d2e, 1.9420634773961283
u:ia1X, edc4b14bab3ceef1d638ad779721f984, 2.2584197196784555
u:i1hC, 65e39bd07057893f74d8db10b367f7aa, 5.64969037557108
u:eVRq, 66c11e49dde905787ba0b8c8b7f85115, 0.8704668734897891
u:i9OI, e83432c98b3619a933438e9300467491, 4.838946058181311
u:iEMF, 321a2b03427b8baa0f58c2dd0a22723c, 2.7561821517581984
u:ts7, 55c1a67b846dfc181607afc72a8319d4, 6.957411043873041
u:iH0T, cdfecc9247566d40bb964a218c54c783, 6.992794393754898
u:gZbS, 2bf969e8c0ed26432ed5fe08e4eafaad, 0.9438616817863872
u:dT6L, 8b938fbf0a8c2b5b6da9b7d61019fa2e, 7.067614788237248
u:iN7K, 8b6401409f89715543edb1e0c707c162, 6.621699868041304
u:dc-r, 0cd82646c611fbd2bc0e6a0e9f2ad218, 1.4921857784645547
u:ihu1, fc37775015029e1d39f073eda2852b82, 2.3541347965471777
u:dz5r, 5481f195e13174e3487e4390cf6259f8, 1.4073403980948387
u:iHh3, 28de9c918b4093df7f88896e37213b27, 3.135851194564411
u:dNOP, ec3bf0aff1f9c75a64d44ac1f13289f0, 1.3336419344610237
u:ga2R, dd34978165d17f7e729a2ef331a7600d, 3.925130212641796
u:gonq, 658242fffdcec0d483e6d846ead4506c, 1.636184439287976
u:ixzY, e83432c98b3619a933438e9300467491, 2.500920831684642
u:i6HR, 74b2ac77cf1b5c548dee1241dd3667b9, 2.725478230675098
u:Gl0, 134d40daf8d6dd001ffe2b3113868c93, 2.6459001088253435
u:gzBd, dbfcff53f62c7064cd3af7e2838936f1, 5.163287784840712
u:EBK, 59102881589724d433351061c804d3cd, 5.466189429708583
u:iNfs, fda174b61b0ed5e2eaa6deceae37f56b, 5.270741749792162
u:hJnc, a6d1be753de87a9ad446c29d4dc217b5, 0.5711794329607119
u:hVVR, 3e9be7ef8bbcf40e1bb3ae3a443d989b, 1.3812851143332718
u:itmc, a9d9e40ec966f6bf6a78080d8d1947ac, 2.169307838612417
u:iJi4, 021ba9ac4658d331dba26050448b4f34, 2.607508415059528
u:eR70, e5eb6ee7cc4684582cd2bfb48ee8e23f, 5.434111548302292
u:bbEJ, 751870fa2768a6ee46e433d2b2852ce8, 3.361202934460152
u:g8bA, 3381865bed47a3bd9fcfb725efe8ab5c, 2.458349924337401
u:dhJS, 50b13a1ad5b08a2839578f5ac0cc5b9f, 4.108257422584903
u:i1Wg, 96e400fdbb0c09c224142b771abf2cbd, 3.342763716802453
u:hjsQ, f8fdb9076b95ddccaccdbad286b0b558, 3.1702013565535228
u:SHz, 5b39549a1e9bedb73fa6ec8d57fdf05e, 1.7831099064794007
u:iRox, 3101845e143b1e9250ef997187a2c79a, 7.844160163081296
u:iphb, 81895adaf136a8e29a4e661724ccf9e8, 2.02676253098099
u:jbPE, 12157a474f4722909b9a08dc004b8e2d, 8.46110363188527
u:iDVc, a9aad0b998c44a4f6ed4b9295084dd57, 5.833200915053361
u:heul, 928787744a962cd4ec55c1b22cedc913, 
u:q7T, b77ab67cbe0cd5b103bae870365329f6, 0.8616978597572473
u:ijzh, 0b1edc026029c010555cfc22f54ee25f, 2.66533794064172
u:jazt, 958e352cb64f78feed5afb5b95657dbe, 2.2918875580744924
u:bmrS, 165dc4d4b42c9d825cb913541fdd09a7, 3.539883951400271
u:i0zu, 6717aa032ad1b26e65cbbab25da5d308, 1.4572409904392336
u:gGLM, 1bae0c85b056423560ddb9623f23773f, 
u:gys5, 37c2cf9dc926fcfb48440a4e4e6b6812, 
u:gQ51, 25dc66f6fbee40cf12aa94b1bc9398d1, 4.2022773106477675
u:it3j, e4a6c5abe9f3911c324195b06bebc3c1, 2.7885889992054875
u:iigG, d7d669520d89eac36cf587ccae7681a8, 1.2523241894843526
u:hNoI, b77ab67cbe0cd5b103bae870365329f6, 0.4462079372009889
u:iS-i, ee83763629a0d5a538c07e65bfd65593, 2.4200769090618635
u:g6q0, f19bad09b7354d4cf02403544519d849, 3.4877297873629205
u:h6ET, 7504fc17a5a2fcc8b71c426f52eff5ff, 6.430577745000374
u:K2o, 341c91dfabbda45c7323930090c25d52, 2.043011686394495
u:hTNr, c3c416ec9a16d9ec6f7b96236c5b49e2, 5.368821797542209
u:bP4a, 495f763ef6027e020c53431484aa5ede, 0.7695841995455248
u:ibly, 928b0f7cd8a4786049c8736662197744, 0.7887235406427255
u:dTXm, e09b138d58a98c83f120ffbc898ce818, 1.414379150387721
u:gEfK, 7d4f55ded50c82e0ec73d889e3a9efd8, 2.949509156487075
u:eAHV, 2199c2e34a246811ededdd765f1933ce, 2.0452191240555466
u:iOV-, c0a645ef0812cf50c9807987c45e2701, 1.3340333897630106
u:dkM1, bcec23e952412fc27085a6af6289f821, 3.0062948245726524
u:gRKc, d0705eafec00822b93bf9cc9a9189bba, 2.8461662054586987
u:iAan, da95631a0adf347cb57054f2b49533f8, 2.5508349934678587
u:iI5g, 40bcbd8339eeae2ed5ee89caf5c517c5, 2.288950400372701
u:hOCq, 841b06c7071b815dc0b23517ff200496, 7.537241145760525
u:ilfl, bc77537cb121e6e22bd91949fbecc4c4, 3.527070667693893
u:fysM, 668a0288e4db47a03e78c8d660e2b7ad, 1.7316400425982847
u:cO13, aa94db3b587c7027e8505c25f6fc8ed9, 5.074029034048485
u:i_RS, a6834806c43ea1be9eb3e4fdae6f98db, 3.743647802461241
u:i9U9, d78b69f130faff0f7a51d4d2266c4b7a, 9.939105305883679
u:gFz, 0f4f9c3846cfb1c25afb44d5e46642b8, 3.038857053394774
u:in8N, cb9b44daeb2fd896731bcdef127db8c3, 3.8185925434076045
u:iN1x, 389d16a7713404bf18de999b57a54eae, 3.7340029773098085
u:gQIt, 0675fd378e3251994addd1184a560eec, 4.6401321085815415
u:hyay, 107cc07081fadc4035141c3bb5f43d88, 3.8977485389762627
u:fB_6, a18e94e6d95abfb6d23e941ef0132505, 1.965008498329379
u:iCJC, 87c450efea56f8f35f5ca4e48906a192, 6.73603087916255
u:iSSZ, fda174b61b0ed5e2eaa6deceae37f56b, 2.7669655602080696
u:hMxZ, 61c2f4dd9c024c9d99910ba2b04590b1, 4.216572933245736
u:cBSq, 2c370f156deb55e34cde0fe1f51f826a, 3.006610197403618
u:hT5w, 06285f8d7cb2f4bfb718799477942b99, 2.0122165968052257
u:h6rG, 97e922f780d628eac638bea7a02bf496, 1.7141855369425352
u:iTuf, eac0a6e012ae1793120d137c1d0b6596, 4.984692917445295
u:ircY, d64b11ab44cc6fa1b32ce3d4998bd5af, 2.922693170967872
u:h07V, ef1f94c0e977e97bd02772867e9110f1, 1.677946394169724
u:iKNE, 7dc4a803d5fc1c35fd2f12269b54e908, 2.1329528182316193
u:hzaA, 15f962d0625bff96e695a60fba7e2721, 6.367185434223712
u:iS0V, 1f52d650da1ee41e47ee11caf853e6f4, 3.064399548840201
u:eS3F, 8d14467f25ee2fe7f87946abc1fb3df6, 3.5557130817413207
u:hEDB, 7e91b175e5c1142d358e5fb91281a448, 2.0296449162535346
u:gaQx, f3c7297e32f4bf16d315ea5982e950c2, 3.2409677146398934
u:h4cW, 306fcf04f2bb44ed74798ae3007a3f60, 2.3621521148919125
u:drL1, 791999e58f17fdd40d6ee18425a8d25f, 5.196399297562493
u:iFVr, 65e39bd07057893f74d8db10b367f7aa, 6.815554070595825
u:ivYW, 48f7b9ca4acd0a19ac0ff5ccd8cbd65a, 2.929615302593753
u:fruF, a40346b97944ca3665966b2f7c716089, 4.306595057595613
u:iTMj, 9cbe4ff448a888bb327e212e6bb89b72, 2.1385024962775203
u:igFE, 8e6df998cc5c26b86482a3040a5805e2, 6.4111030315515
u:d10z, 16849f7c84450e13d864046c2c8e0640, 5.6188413951829315
u:eigx, 33edaaffdad5491d67ed5ade87394b40, 5.406288490932798
u:hFbX, f00cd5d54171096208a6a1e13ab02ab9, 0.09681214457570797
u:fCXF, ab94aae2b451eece63b55c712145ad61, 5.1788080860056835
u:eEKV, 08dfcd4e6c86bb047be6dc84e77ed664, 3.3716431100160307
u:hvGp, fae0c7ea7a27e80f43b341f52bfc3cd1, 1.0539609333498454
u:hxJr, de64b0a3bb8cb9360e85a1a87d8c3c44, 2.3434980104473464
u:h579, 2199c2e34a246811ededdd765f1933ce, 3.5564464528926103
u:iSK5, ee83763629a0d5a538c07e65bfd65593, 0.4904953643800458
u:iL9x, e16c578226476ae646530b6356f9b0ad, 3.2071662894306363
u:fihM, db39f8fc3c7ad9cfbdd37439fdf83168, 5.510703315379027
u:hJAc, bb7ca1ff45b2ac26c875c4e764b48935, 2.9159801148853783
u:iQfE, 4556e51486a9c3283d4863a13b326f48, 0.8991837864375851
u:fowg, ca886bc339ea78c58abea6250665ad49, 4.132569913746744
u:g_co, 7daf4f95633cad04d50425db7cbc6326, 2.208851680294582
u:cYPO, 958e352cb64f78feed5afb5b95657dbe, 2.9452104168725017
u:iJS4, 22e3fc5f089cf47dae927dfddcce2844, 4.048574521701688
u:iXoo, 653d29704b56b4a27be6b89f0a64453e, 1.454285698856081
u:hY0p, 25872fc2e77acd9d05a1f1281e4b88ee, 9.016876877900762
u:f3QQ, 11a42adad4515ac47c5e4708d1c26bb7, 
u:gTxg, 75ca7cee2c7d8e7f51480e17139ad0f3, 4.128375569284112
u:hKDr, 4a441926f8eaa322e2b9949a40b94ccf, 5.956575591275331
u:fddg, 928787744a962cd4ec55c1b22cedc913, 
u:hSTd, 92545dc760008a4cdb29e841e6121952, 1.3915507181120859
u:ispC, f644e2ba492883cb5808c939c51c909a, 1.2086656230867339
u:eS3F, 861e17979b07a89a4eb23a81c0d29ed6, 
u:h3R5, 6f9902a2e4d1f353aecc47843c9df6e7, 2.2706138766866717
u:gmjw, cfd0209136e56af5674beb77f8d26755, 1.6596706100280847
u:dXsb, 2d7715db3b4a525d703dee6e80e38c6a, 2.6329116490678475
u:iOek, a52bc2771bde31d4d5e80bd29f350714, 6.486626130495346
u:hPeK, 8eb7f75896f6990366d6c8876c0b1987, 3.1997366674490912
u:i2oP, 6467457ef675ada64c360e7d17642aaf, 
u:fJPW, e2b48e264e46d96e88977bbdebbe9432, 5.365363309666581
u:dZdP, 3ab110813111153c812b0413194ff50c, 6.555575634724216
u:hn4W, 145db07b1be00fbaee544744c67a4701, 
u:eoxa, bc2f9e0970ba02e471db084eff55b5cd, 1.7500832208958355
u:iKte, b314eb04f77f9a6f277a4f6546d51287, 1.853400118809396
u:hZjU, 460557b60caed60924e0191342faced6, 7.372940016518923
u:i7hP, 5fa72aeafbde5b346681886abbabf3f3, 0.5954528064280465
u:i_HJ, 958e352cb64f78feed5afb5b95657dbe, 5.993846453670022
u:uGl, 87c450efea56f8f35f5ca4e48906a192, 3.292660720731302
u:f7mV, cfb86260a1c58618c1741a5e3caa316b, 9.587076184452597
u:iq61, 6b1758597a104fab874420e950bfbad3, 3.6372110259925217
u:c699, 1f52d650da1ee41e47ee11caf853e6f4, 5.457942801059673
u:iNYD, 8eec7a2d53c083e7657ad6d2083e0ad8, 3.0892768639512047
u:hWs1, 3afc6d812aa6ea3a4220d10f86a705c9, 6.4985540206260275
u:iGfo, faa6fd18132b358958e440322ee82b4b, 2.318693895696592
u:iPEw, b974624f112084b39586380fe4aaf32a, 0.9140873395432709
u:gjya, f060918652df299a3aae400cca597b5d, 0.8322412521738193
u:gi52, 0e3303d571a42799644a2369e5117735, 2.0932408554273088
u:iQPD, 65e39bd07057893f74d8db10b367f7aa, 5.336007400708683
u:fU6Y, 1972b3570ac0b8b2689ba27bef76e819, 3.1868229928682634
u:ii5P, 0d9244f805fd55af1281a1bcb1a2cba6, 3.946379386379613
u:iG5V, 4406f1c64403562eb84df43d2aff4a4a, 2.5532921468288983
u:hgoF, cc996312cd47e305f8b9058d3afc958c, 2.735308501464767
u:h8Np, 547bb1812414cec172b0afef5ca93fce, 7.342782324784206
u:ibSO, f0afde011fdbd05f904638cd2776d722, 4.704357342922028
u:i1lE, d08cf940a72a6e1df3a6ae6bbd9f100f, 3.2096066112908193
u:iMMm, c89df1e3370573e88df637fe3eedc15d, 3.749574395192694
u:hn-Y, 9cfb037fb5bf9051645e9c7d5d336c73, 7.877787268445722
u:daD7, 33fead6e037d756872320b88174166d3, 
u:iRk3, 23b995a641775627bb73d7959c8cb54e, 4.67429937202701
u:bKWi, 84d1525ced1b7226ebdae73da9269b25, 1.0583881221992948
u:hnn8, c3c416ec9a16d9ec6f7b96236c5b49e2, 8.658957771713151
u:hAfh, 61cb6ea259584128835bd14edd8d6de3, 6.915193466905999
u:hgy_, 0bd5d9cd7baaaf384b5344e27d15cecd, 4.462292814429195
u:giew, 54ed4cf41cbbae2ce97ddda174b5be84, 3.4085745589127505
u:hJTA, 2b28e6b398b36d4f7f6ef0b7da31fd5c, 3.6768874010591577
u:hm9G, 7c428c5a2e91c43a7cba5d11fb7d7c87, 
u:sR0, cf1858f99b3f31b59ecc1020e3dbc9b7, 8.888449568690405
u:fOCs, cea25080ac57e5c12f7e0676f70a54df, 3.5266350956361623
u:g6Bl, 0d9244f805fd55af1281a1bcb1a2cba6, 3.5564508263794634
u:il0k, 8e6df998cc5c26b86482a3040a5805e2, 3.0611953917996613
u:d4OR, 0fadc49b26181061ec3c810ad3002f6b, 
u:iKFT, 4b3df2ebedd7644b3150c27e42487633, 6.824494579805718
u:iwT7, 8f39c1217e8e40a60baac6a5a5a1348a, 3.0932281569458735
u:g5V3, 16f2acaffe30cb9a81f422674d398df4, 3.598351824652271
u:jap2, 60ca04f13f84bd807301e4407f7b6f18, 4.663809834950069
u:iJVS, 20dde14c9907e353804d0de13f198543, 0.8304815320054441
u:hooI, f0f2727a8c1b436349fa2f07bc698945, 6.5399821846941375
u:ioE6, f3996a785b8d9fe04c44850c79a0a337, 0.32065726066637706
u:h_Li, 3e799dfe21b2ef7136996b40826a00b4, 2.1265506624593047
u:cIG9, 6cccf8c1e2cf55255a1c30cda9da9cef, 1.9116101408778976
u:gJYQ, 575d2821d7c3fa6d410c0eb2ea878f28, 1.1893047416220446
u:g2ih, a6f949fa049279ad56980bfe6cf500f4, 2.7438580895925924
u:hFKf, a89c81adea41dab4e9587bb884e2f3d3, 1.5629567048299542
u:fcwJ, 1fc2f0656f2fe60d027751545f84e7d5, 5.537819179442453
u:il-I, 7bd184d1bb2f5efeecdf412f54026cea, 3.3290505934516665
u:e1-4, cf27a39ca3fcc861581ba158307d9b1a, 5.5767238299591675
u:i53t, bae1d9927dc8b6f7b0d0a85263d4b74f, 2.8231966197530514
u:bgm, 03aaf61ae9dca70070214f3c390ebd7e, 
u:iBxe, 97e922f780d628eac638bea7a02bf496, 3.6721127168311556
u:g_OL, 5fc16736d9679de18b8293507d707bb1, 3.59199032888931
u:dZX8, 9c2869c9ee9e46c450ad325ba3048261, 1.2739570253815358
u:e8mn, 3c3ef61b68615d9b1fd2d24e6f18fba8, 4.3290629933844835
